simTime,usv_north_m,usv_east_m,target_north_m,target_east_m,horizontal_distance_m,height_m,distance_3d_m,inside_fov,channel_transfer_H,P_rec_W,P_rec_dBm
6.6000000000000005,4.6053508982979485,2.888276208654898,30.0,9.89999999999998,26.344875659693127,5.0,26.815153803860447,True,9.154270445410342e-09,1.8308540890820683e-07,-37.37346265655445
6.800000000000001,4.81272970857793,3.0775029532067446,30.0,10.199999999999974,26.174960342180675,5.0,26.648237257175776,True,9.331054437141516e-09,1.8662108874283033e-07,-37.290392812372126
7.0,5.028806557960684,3.26921095404009,30.0,10.499999999999968,25.997015446910837,5.0,26.473473745372377,True,9.521035301661754e-09,1.9042070603323509e-07,-37.202858289187574
7.2,5.25278266237779,3.4632116098446653,30.0,10.799999999999962,25.81188156329226,5.0,26.291695073490924,True,9.72412481899112e-09,1.9448249637982242e-07,-37.111194795193924
7.4,5.483972838956348,3.659912253349341,30.0,11.099999999999955,25.620118919296427,5.0,26.103457499704724,True,9.940531513768202e-09,1.9881063027536403e-07,-37.01560397873794
7.6,5.72167995271791,3.86002223214814,30.0,11.399999999999949,25.422196778759286,5.0,25.90922787460018,True,1.0170575045805094e-08,2.0341150091610187e-07,-36.916244956453575
7.800000000000001,5.9651507975143225,4.06446330895331,30.0,11.699999999999942,25.218552629890276,5.0,25.709441782087485,True,1.0414625804597874e-08,2.0829251609195749e-07,-36.81326333884972
8.0,6.213526231636847,4.274172385502939,30.0,11.999999999999936,25.009693054133084,5.0,25.50460246037865,True,1.0672980835106086e-08,2.1345961670212172e-07,-36.706842747481325
8.200000000000001,6.465853224197469,4.4896639140722,30.0,12.29999999999993,24.796318562241485,5.0,25.29540302584961,True,1.0945683773812409e-08,2.1891367547624818e-07,-36.59727107329471
8.4,6.721247204700592,4.710748010015413,30.0,12.599999999999923,24.579272338011442,5.0,25.082675867341877,True,1.1232544661715035e-08,2.246508932343007e-07,-36.484918502694576
8.6,6.979223073250831,4.936633320721598,30.0,12.899999999999917,24.359215487773554,5.0,24.867074198220163,True,1.1533546710227865e-08,2.306709342045573e-07,-36.37007125504178
8.8,7.239807846689441,5.166167226515404,30.0,13.19999999999991,24.136462373097125,5.0,24.64891104872451,True,1.1849113372043374e-08,2.3698226744086748e-07,-36.25284149520273
9.0,7.503443732568946,5.397930197667868,30.0,13.499999999999904,23.911055580537468,5.0,24.42823323483612,True,1.2180075847993017e-08,2.4360151695986036e-07,-36.13320011584132
9.2,7.770906833476373,5.63042352776886,30.0,13.799999999999898,23.682790434018077,5.0,24.204845852465535,True,1.2527707928343012e-08,2.5055415856686026e-07,-36.010983846690515
9.4,8.043105151742186,5.862289502218726,30.0,14.099999999999891,23.451334836693295,5.0,23.978430007460968,True,1.28936114339036e-08,2.57872228678072e-07,-35.88595426304447
9.6,8.320800432970747,6.092371477100732,30.0,14.399999999999883,23.216467981619616,5.0,23.748776506202773,True,1.327937122879072e-08,2.655874245758144e-07,-35.757924924313826
9.8,8.604478403359147,6.319738124495245,30.0,14.699999999999878,22.97818821174467,5.0,23.515891084421227,True,1.3686351241102286e-08,2.737270248220457e-07,-35.62682322970982
10.0,8.894176450705311,6.54365293472779,30.0,14.999999999999872,22.736877388557517,5.0,23.28015449652983,True,1.4115337123365537e-08,2.8230674246731076e-07,-35.49278749265836
10.2,9.18937632650012,6.763610889671168,30.0,15.299999999999866,22.493376730117067,5.0,23.04239563767127,True,1.4566258024049706e-08,2.9132516048099414e-07,-35.356220056360364
10.4,9.489200895241364,6.979474062186056,30.0,15.59999999999986,22.24873810714415,5.0,22.803647676639105,True,1.5038485210848584e-08,3.0076970421697167e-07,-35.21765911278608
10.6,9.792535420959007,7.191457104918369,30.0,15.899999999999851,22.004098347095947,5.0,22.565024796544552,True,1.553097242608071e-08,3.106194485216142e-07,-35.07771355686694
10.8,10.098051525843548,7.400099146991796,30.0,16.199999999999857,21.76064815419684,5.0,22.327691508321013,True,1.6042244983226525e-08,3.208448996645305e-07,-34.93704860113343
11.0,10.404325724865194,7.606335808461001,30.0,16.49999999999987,21.51947288037141,5.0,22.09270723675667,True,1.657068659405321e-08,3.314137318810642e-07,-34.79629500875583
11.2,10.710097982346989,7.811676940287264,30.0,16.79999999999988,21.281218745091063,5.0,21.86070152754516,True,1.711532298120324e-08,3.423064596240648e-07,-34.65584905265815
11.4,11.014435905148494,8.01817689922698,30.0,17.09999999999989,21.045929650016582,5.0,21.631716409786975,True,1.767639777928803e-08,3.535279555857606e-07,-34.515762382275
11.6,11.316708131638958,8.227883556710827,30.0,17.399999999999903,20.813291788845408,5.0,21.405445921251435,True,1.8255040007288262e-08,3.651008001457652e-07,-34.37587215260325
