;current_time;tau_X;tau_N;controller_X_cmd;controller_N_cmd;PMARMAN_X;PMARMAN_N;distance_to_target;yaw_setpoint;target_north_from_observer;target_east_from_observer;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;yaw_rad;yaw_deg_wrapped;speed_surge;speed_sway;north_error;east_error;current_angle
2026-05-05_14:57:58:823059;1777985878.721738;0.1327292987262162;-59.282130384410095;0.0006636464936310809;-0.5154967859513921;0.0006636464936310809;-0.5154967859513921;8.822833022722662;1.6976611931921015;0.0;3.9999999999999862;59.90847305;10.720024416666666;0.0;59.90847305;10.720024416666666;0.0;1777985878.721738;5.86;0.0;0.58;-1.883;0.466;140.817;15.11;2.567;-25.147;59.90847045;10.719993516666667;0.0;0.28966830072515687;1.7289804657964085;2.3896204584539227e-07;1777985878.6450438;0.07669425010681152;0.0;0.0;2.4577202927808557;140.81700000000004;0.0;-0.0;-0.28966830072515687;2.2710195342035777;2.4577202927808557
2026-05-05_14:57:58:927609;1777985878.8320482;0.019745067188634724;-47.45155452733477;9.872533594317362e-05;-0.41262221328117193;9.872533594317362e-05;-0.41262221328117193;8.735095124539153;1.7474133433403294;0.0;3.8499999999999863;59.9084738;10.72002495;0.0;59.9084738;10.72002495;0.0;1777985878.8320482;6.765;0.0;0.58;1.35;0.372;134.396;11.063;-2.853;-26.593;59.90847045;10.719993516666667;0.0;0.3732263635585899;1.758822591798386;2.5254427002407986e-07;1777985878.8250232;0.007025003433227539;0.0;0.0;2.345652701510299;134.396;0.0;-0.0;-0.3732263635585899;2.0911774082016006;2.364327724506639
2026-05-05_14:57:59:447052;1777985879.2300487;141.57378046826577;4.484347882982285;0.7078689023413288;0.03899432941723726;0.7078689023413288;0.03899432941723726;8.643768287603844;1.7607463702926909;0.0;3.6999999999999864;59.90847465;10.72002545;0.0;59.90847465;10.72002545;0.0;1777985879.2300487;6.48;0.32649641331778945;0.58;2.366;-0.51;129.389;1.113;-6.091;-23.324;59.90847045;10.719993516666667;0.0;0.46792549895527996;1.7867995756705772;2.662126076524718e-07;1777985878.9276094;0.30243921279907227;0.3131179139115275;0.09250448582134749;2.258264065862943;129.389;-0.1272064450438225;-0.30069657172753333;-0.3732263635585899;1.9411774082016005;2.291722027623674
2026-05-05_14:57:59:695900;1777985879.453923;0.21652345997655775;-11.26173053445251;0.0010826172998827889;-0.09792809160393487;0.0010826172998827889;-0.09792809160393487;8.548892951749593;1.932900509527805;0.0;3.5499999999999865;59.908476283333336;10.7200263;0.0;59.908476283333336;10.7200263;0.0;1777985879.453923;-15.267;0.0;0.58;-0.266;-0.279;121.151;-7.21;9.081;-16.488;59.90847045;10.719993516666667;0.0;0.6498963812400924;1.8343604345546582;2.9565111075990913e-07;1777985879.4483697;0.005553245544433594;0.0;0.0;2.1144838420836507;121.15100000000002;0.0;-0.0;-0.6498963812400924;1.7156395654453283;2.1378014408902946
2026-05-05_14:57:59:871356;1777985879.6959007;69.60712940331229;36.95989480150064;0.3480356470165614;0.32139038957826643;0.3480356470165614;0.32139038957826643;8.450526032780509;1.9996636481276573;0.0;3.3999999999999866;59.908476883333336;10.720026266666666;0.0;59.908476883333336;10.720026266666666;0.0;1777985879.6959007;-24.944;0.276357928083896;0.58;-1.019;1.087;119.096;-5.356;12.14;-16.971;59.90847045;10.719993516666667;0.0;0.7167428185854061;1.8324952663884246;3.026888850676812e-07;1777985879.6959007;0.0;0.2762504133723758;-0.007708017022198912;2.0786173259551664;119.09599999999998;-0.1410688109131592;-0.23764110545604342;-0.7167428185854061;1.567504733611562;2.0786173259551664
2026-05-05_14:58:00:090189;1777985879.9421291;103.36811989305048;20.677918398294775;0.5168405994652524;0.17980798607212847;0.5168405994652524;0.17980798607212847;8.348739681300207;2.0708137851376938;0.0;3.2499999999999867;59.908477483333336;10.720025966666666;0.0;59.908477483333336;10.720025966666666;0.0;1777985879.9421291;-23.889;0.0;0.58;-1.773;2.934;114.586;0.745;0.842;-20.116;59.90847045;10.719993516666667;0.0;0.7835892487926625;1.8157090174304462;3.055902821347267e-07;1777985879.8713567;0.07077240943908691;0.0;0.0;1.9999029766902225;114.58600000000001;0.0;-0.0;-0.7835892487926625;1.4342909825695405;2.013673624488458
2026-05-05_14:58:00:333122;1777985880.1603572;35.58234619443337;61.76887152178228;0.17791173097216684;0.5371206219285416;0.17791173097216684;0.5371206219285416;8.243625636885179;2.118633799134482;0.0;3.0999999999999868;59.90847818333334;10.720025516666666;0.0;59.90847818333334;10.720025516666666;0.0;1777985880.1603572;-18.813;1.3780491528242953;0.58;-1.012;1.119;107.728;5.569;-8.51;-21.356;59.90847045;10.719993516666667;0.0;0.8615767486635311;1.7905296558540589;3.0797389272141373e-07;1777985880.100888;0.05946922302246094;1.311392614654029;-0.42340155624493936;1.8802082965884512;107.728;-0.8026125898656858;-1.1201930629087395;-0.7835892487926625;1.2842909825695406;1.9999029766902225
2026-05-05_14:58:00:471789;1777985880.3450687;0.06209291601688782;44.9992178513151;0.00031046458008443913;0.3912975465331748;0.00031046458008443913;0.3912975465331748;8.135296671142118;2.2494081200068825;0.0;2.949999999999987;59.90847895;10.72002525;0.0;59.90847895;10.72002525;0.0;1777985880.3450687;-21.927;0.0;0.58;-0.326;0.083;105.378;6.116;-8.083;-18.678;59.90847045;10.719993516666667;0.0;0.946991634841121;1.7756085345991495;3.1666727995371957e-07;1777985880.3331227;0.011945962905883789;0.0;0.0;1.8391930591665844;105.37799999999999;0.0;-0.0;-0.946991634841121;1.1743914654008374;1.8391930591665844
2026-05-05_14:58:00:635719;1777985880.4748693;0.03328117229046065;53.515037980943916;0.00016640586145230327;0.46534815635603405;0.00016640586145230327;0.46534815635603405;8.023874077126752;2.346937290310036;0.0;2.799999999999987;59.90847955;10.7200251;0.0;59.90847955;10.7200251;0.0;1777985880.4748693;-24.021;0.0;0.58;0.349;-0.647;103.368;5.534;-4.964;-15.692;59.90847045;10.719993516666667;0.0;1.0138380685551212;1.7672153950569907;3.237535583511253e-07;1777985880.4728508;0.002018451690673828;0.0;0.0;1.8041119412014988;103.36800000000001;0.0;-0.0;-1.0138380685551212;1.0327846049429963;1.8041119412014988
2026-05-05_14:58:00:785665;1777985880.67237;0.023268559268983538;61.906673016277225;0.0001163427963449177;0.538318895793715;0.0001163427963449177;0.538318895793715;7.9095147830235994;2.4433155791947243;0.0;2.649999999999987;59.90848;10.720024916666667;0.0;59.90848;10.720024916666667;0.0;1777985880.67237;-19.666;0.0;0.58;1.13;-0.357;100.037;0.565;6.871;-13.281;59.90847045;10.719993516666667;0.0;1.0639728922941742;1.7569571289369108;3.300558158447764e-07;1777985880.6400418;0.032328128814697266;0.0;0.0;1.745975023817568;100.03700000000003;0.0;-0.0;-1.0639728922941742;0.8930428710630762;1.7550681892204576
2026-05-05_14:58:01:096905;1777985880.9728715;0.05916131999309576;62.668820646012314;0.0002958065999654788;0.5449462664870636;0.0002958065999654788;0.5449462664870636;7.792390674554985;2.544896777653687;0.0;2.499999999999987;59.908480366666666;10.720024783333333;0.0;59.908480366666666;10.720024783333333;0.0;1777985880.9728715;-14.587;0.0;0.58;0.966;1.037;97.896;-1.844;9.419;-13.468;59.90847045;10.719993516666667;0.0;1.1048234899630018;1.7494965697923432;3.340335564816499e-07;1777985880.786739;0.18613243103027344;0.0;0.0;1.7086075245323684;97.89599999999997;0.0;-0.0;-1.1048234899630018;0.7505034302076439;1.7086075245323684
2026-05-05_14:58:01:260330;1777985881.1541884;0.015854490186313352;62.64398077208092;7.927245093156677e-05;0.5447302675833123;7.927245093156677e-05;0.5447302675833123;7.672685868302847;2.658117046934933;0.0;2.349999999999987;59.9084807;10.720024800000001;0.0;59.9084807;10.720024800000001;0.0;1777985881.1541884;-4.889;0.0;0.58;-0.16;2.267;94.167;-3.184;-3.292;-10.241;59.90847045;10.719993516666667;0.0;1.1419604004273736;1.7504291197400106;3.415328716505073e-07;1777985881.0969052;0.05728316307067871;0.0;0.0;1.6435241967255;94.16699999999999;0.0;-0.0;-1.1419604004273736;0.5995708802599766;1.6507498598287569
2026-05-05_14:58:01:336011;1777985881.2791197;0.019204295267793756;62.64516134265567;9.602147633896878e-05;0.5447405334143971;9.602147633896878e-05;0.5447405334143971;7.550594572007944;2.7816493828610405;0.0;2.1999999999999873;59.90848095;10.720024966666667;0.0;59.90848095;10.720024966666667;0.0;1777985881.2791197;-4.555;0.0;0.58;-0.418;1.743;93.38;-2.793;-7.275;-9.587;59.90847045;10.719993516666667;0.0;1.1698130878974227;1.759754781053626;3.495664936403742e-07;1777985881.2603304;0.018789291381835938;0.0;0.0;1.6297884555123048;93.38;0.0;-0.0;-1.1698130878974227;0.44024521894636126;1.6297884555123048
2026-05-05_14:58:01:525200;1777985881.4513478;0.002267719503521613;62.638958789836565;1.1338597517608065e-05;0.5446865981724919;1.1338597517608065e-05;0.5446865981724919;7.426319778745044;2.9169776844341833;0.0;2.0499999999999874;59.908481083333335;10.720025316666666;0.0;59.908481083333335;10.720025316666666;0.0;1777985881.4513478;-5.213;0.0;0.58;-0.984;-0.167;91.707;-2.586;-9.065;-7.444;59.90847045;10.719993516666667;0.0;1.184667860727762;1.7793386902712587;3.569297707395336e-07;1777985881.3922644;0.05908346176147461;0.0;0.0;1.6005890971264396;91.707;0.0;-0.0;-1.184667860727762;0.2706613097287287;1.6005890971264396
2026-05-05_14:58:01:731948;1777985881.6384501;0.0024327375655888743;62.63826606381555;1.2163687827944372e-05;0.5446805744679613;1.2163687827944372e-05;0.5446805744679613;7.300071676986749;3.055718264809542;0.0;1.8999999999999875;59.908481183333336;10.720025633333334;0.0;59.908481183333336;10.720025633333334;0.0;1777985881.6258059;-2.829;0.0;0.58;-1.275;-0.897;90.926;-2.3;-4.257;-6.072;59.90847045;10.719993516666667;0.0;1.1958089439694166;1.7970574665080807;3.6320382568177934e-07;1777985881.5283256;0.11012458801269531;0.0;0.0;1.586958075668364;90.926;0.0;-0.0;-1.1958089439694166;0.10294253349190674;1.586958075668364
2026-05-05_14:58:01:961908;1777985881.7848394;0.005474614502513315;62.63605553037134;2.7373072512566573e-05;0.5446613524380116;2.7373072512566573e-05;0.5446613524380116;7.172066025866365;-3.0907446300609975;0.0;1.7499999999999876;59.908481216666665;10.720025883333333;0.0;59.908481216666665;10.720025883333333;0.0;1777985881.7848394;3.142;0.0;0.58;-1.554;-0.461;89.894;-0.358;6.141;-4.357;59.90847045;10.719993516666667;0.0;1.1995226408360933;1.8110459764301747;3.6851051465891516e-07;1777985881.733059;0.05178046226501465;0.0;0.0;1.5689462777877825;89.89399999999999;0.0;0.0;-1.1995226408360933;-0.061045976430187165;1.5689462777877825
2026-05-05_14:58:02:112716;1777985882.038147;0.006671202342032671;62.63501233821052;3.3356011710163354e-05;0.5446522812018306;3.3356011710163354e-05;0.5446522812018306;7.042525839523015;-2.967433477675005;0.0;1.5999999999999877;59.90848128333333;10.720026183333333;0.0;59.90848128333333;10.720026183333333;0.0;1777985882.038147;2.892;0.24398340108618824;0.58;-1.042;1.97;88.855;3.144;7.896;-2.753;59.90847045;10.719993516666667;0.0;1.2069500297738756;1.827832186723889;3.741921588140684e-07;1777985881.9629123;0.07523465156555176;0.09872297914892064;0.22311807052217694;1.5508123068595614;88.85499999999999;0.22504627034173305;-0.09424476755158845;-1.1995226408360933;-0.21104597643018708;1.5551930832820675
2026-05-05_14:58:02:210472;1777985882.1299136;0.0026946526109386994;62.63533626562102;1.3473263054693497e-05;0.5446550979619219;1.3473263054693497e-05;0.5446550979619219;6.911681833557155;-2.8382094523027463;0.0;1.4499999999999877;59.90848128333333;10.720026183333333;0.0;59.90848128333333;10.720026183333333;0.0;1777985882.1299136;6.087;0.0;0.58;-1.042;1.97;88.855;3.144;7.896;-2.753;59.90847045;10.719993516666667;0.0;1.2069500297738756;1.827832186723889;3.741921588140684e-07;1777985882.112716;0.017197608947753906;0.0;0.0;1.5508123068595614;88.85499999999999;0.0;0.0;-1.2069500297738756;-0.3778321867239012;1.5508123068595614
2026-05-05_14:58:02:338253;1777985882.2965827;0.016939130970813024;62.60844510776548;8.469565485406511e-05;0.5444212618066564;8.469565485406511e-05;0.5444212618066564;6.77977272504079;-2.718862568046803;0.0;1.2999999999999878;59.908481316666666;10.720026483333333;0.0;59.908481316666666;10.720026483333333;0.0;1777985882.2965827;6.55;0.0;0.58;-0.516;2.639;88.318;1.049;-2.022;-1.457;59.90847045;10.719993516666667;0.0;1.2106637305279855;1.8446183987873277;3.8067515328865653e-07;1777985882.218843;0.07773971557617188;0.0;0.0;1.5414398887763516;88.31799999999998;0.0;0.0;-1.2106637305279855;-0.5446183987873399;1.5508123068595614
2026-05-05_14:58:02:500358;1777985882.41479;0.029638198662146974;62.62427762660311;0.00014819099331073486;0.5445589358835053;0.00014819099331073486;0.5445589358835053;6.647048350061781;-2.610998443543411;0.0;1.149999999999988;59.908481333333334;10.720026783333333;0.0;59.908481333333334;10.720026783333333;0.0;1777985882.41479;8.963;0.0;0.58;-0.455;2.426;88.195;0.89;-3.113;-1.394;59.90847045;10.719993516666667;0.0;1.2125205847213558;1.8614046117878422;3.8612813757499254e-07;1777985882.3545966;0.06019330024719238;0.0;0.0;1.5392931337963986;88.19499999999998;0.0;0.0;-1.2125205847213558;-0.7114046117878543;1.5392931337963986
2026-05-05_14:58:02:738923;1777985882.6462426;0.016418033888190034;62.61344684110758;8.209016944095017e-05;0.544464755140066;8.209016944095017e-05;0.544464755140066;6.5137691387739425;-2.5239044354416875;0.0;0.9999999999999879;59.90848138333333;10.720027116666667;0.0;59.90848138333333;10.720027116666667;0.0;1777985882.6073978;49.681;0.18774132573231558;0.58;-0.411;1.764;88.017;0.389;-4.121;-0.664;59.90847045;10.719993516666667;0.0;1.2180911306623934;1.8800559578002525;3.917686501875295e-07;1777985882.5037155;0.14252710342407227;0.039084116685253;0.13086174884867627;1.5361864477278493;88.01700000000001;0.1321358072241746;-0.03453250552763684;-1.2125205847213558;-0.8614046117878543;1.5361864477278493
2026-05-05_14:58:02:894335;1777985882.8121905;0.012669212854521633;62.60838823647763;6.334606427260816e-05;0.5444207672737186;6.334606427260816e-05;0.5444207672737186;6.380205389500087;-2.439640332493715;0.0;0.8499999999999879;59.90848138333333;10.720027516666667;0.0;59.90848138333333;10.720027516666667;0.0;1777985882.8121905;119.756;0.3054802805130814;0.58;-0.164;1.362;88.274;1.43;0.15;2.859;59.90847045;10.719993516666667;0.0;1.2180911422150114;1.90243757632928;3.984631870013189e-07;1777985882.7389235;0.07326698303222656;1.5767836336707765e-07;0.30548028051302395;1.5406719439054744;88.274;0.30534168735907413;0.009200855560983972;-1.2180911306623934;-1.0300559578002646;1.5406719439054744
2026-05-05_14:58:03:195034;1777985883.0148165;0.013891217618135845;62.61164263624174;6.945608809067922e-05;0.5444490664021021;6.945608809067922e-05;0.5444490664021021;6.246633865248315;-2.362661402792669;0.0;0.6999999999999879;59.90848138333333;10.720027516666667;0.0;59.90848138333333;10.720027516666667;0.0;1777985883.0148165;121.26;0.0;0.58;-0.004;1.471;89.038;0.549;0.521;6.011;59.90847045;10.719993516666667;0.0;1.2180911422150114;1.90243757632928;3.984631870013189e-07;1777985882.896268;0.11854863166809082;0.0;0.0;1.554006259390711;89.03799999999998;0.0;0.0;-1.2180911422150114;-1.202437576329292;1.554006259390711
2026-05-05_14:58:03:418816;1777985883.3175821;0.009664496012049148;62.59215168880483;4.832248006024574e-05;0.5442795799026507;4.832248006024574e-05;0.5442795799026507;6.113339790524628;-2.2541291448810523;0.0;0.5499999999999878;59.90848093333334;10.720028983333334;0.0;59.90848093333334;10.720028983333334;0.0;1777985883.3175821;118.066;0.0;0.58;-1.122;1.16;92.3;-5.863;-0.44;11.151;59.90847045;10.719993516666667;0.0;1.1679563562994346;1.9845035378989788;4.1407896156364643e-07;1777985883.1965966;0.12098550796508789;0.0;0.0;1.6109388995907663;92.30000000000001;0.0;-0.0;-1.1679563562994346;-1.434503537898991;1.60339907722215
2026-05-05_14:58:03:514124;1777985883.4359453;0.012061710440307134;62.6090985647176;6.030855220153567e-05;0.5444269440410225;6.030855220153567e-05;0.5444269440410225;5.980614537749888;-2.1745322095244735;0.0;0.3999999999999878;59.90848063333333;10.720030066666666;0.0;59.90848063333333;10.720030066666666;0.0;1777985883.4330964;120.69;0.0;0.58;-2.069;1.287;95.03;-1.54;0.232;11.982;59.90847045;10.719993516666667;0.0;1.1345331689714389;2.0451204407919334;4.281855520149591e-07;1777985883.4230194;0.012925863265991211;0.0;0.0;1.6585863881702112;95.02999999999999;0.0;-0.0;-1.1345331689714389;-1.6451204407919455;1.6421977464939843
2026-05-05_14:58:03:591031;1777985883.5303476;0.0021799550978017354;62.6292200741077;1.0899775489008677e-05;0.544601913687893;1.0899775489008677e-05;0.544601913687893;5.848756442477166;-2.134420308352886;0.0;0.2499999999999878;59.90848031666667;10.720031233333334;0.0;59.90848031666667;10.720031233333334;0.0;1777985883.5303476;130.766;16.22939289001499;0.58;-2.069;1.287;95.03;-1.54;0.232;11.982;59.90847045;10.719993516666667;0.0;1.0992531413902729;2.110400183174066;4.43840863617595e-07;1777985883.5263186;0.004029035568237305;0.0;0.0;1.6585863881702112;95.02999999999999;0.0;-0.0;-1.1345331689714389;-1.7951204407919457;1.6585863881702112
2026-05-05_14:58:03:890939;1777985883.834664;0.007616091525448482;62.596681663622476;3.808045762724241e-05;0.5443189709880215;3.808045762724241e-05;0.5443189709880215;5.71806886494633;-2.0711665081400343;0.0;0.09999999999998777;59.90848031666667;10.720031233333334;0.0;59.90848031666667;10.720031233333334;0.0;1777985883.834664;137.681;0.0;0.58;-2.069;1.287;95.03;-1.54;0.232;11.982;59.90847045;10.719993516666667;0.0;1.0992531413902729;2.110400183174066;4.43840863617595e-07;1777985883.6447825;0.1898815631866455;0.0;0.0;1.6585863881702112;95.02999999999999;0.0;-0.0;-1.0992531413902729;-2.0104001831740783;1.6585863881702112
2026-05-05_14:58:04:121864;1777985884.0354059;0.012916166678464389;62.58108644412952;6.458083339232194e-05;0.5441833603837349;6.458083339232194e-05;0.5441833603837349;5.588851169888029;-2.012412515668866;0.0;-0.05000000000001226;59.90847986666667;10.720032283333333;0.0;59.90847986666667;10.720032283333333;0.0;1777985884.0354059;163.6;0.0;0.58;0.308;-0.4;101.397;8.523;-7.237;20.075;59.90847045;10.719993516666667;0.0;1.0491183467228185;2.1691519630072262;4.522322951117097e-07;1777985883.8909395;0.14446640014648438;0.0;0.0;1.7697115016446903;101.39699999999999;0.0;-0.0;-1.0491183467228185;-2.2191519630072385;1.7697115016446903
2026-05-05_14:58:04:358436;1777985884.2819483;0.011265608465786614;62.605774315781474;5.632804232893307e-05;0.5443980375285346;5.632804232893307e-05;0.5443980375285346;5.461405337739993;-1.91069898526755;0.0;-0.20000000000001228;59.908478233333334;10.720033766666667;0.0;59.908478233333334;10.720033766666667;0.0;1777985884.2819483;172.405;0.0;0.58;1.225;-1.309;106.568;0.229;-0.273;22.548;59.90847045;10.719993516666667;0.0;0.8671475356586099;2.252150579524923;4.5437733064979113e-07;1777985884.1468515;0.13509678840637207;0.0;0.0;1.8599624772653174;106.56800000000001;0.0;-0.0;-0.8671475356586099;-2.452150579524935;1.8599624772653174
2026-05-05_14:58:04:448398;1777985884.3860495;0.009281634535676882;62.59960930841224;4.640817267838441e-05;0.5443444287688021;4.640817267838441e-05;0.5443444287688021;5.336031310461883;-1.858263358674022;0.0;-0.3500000000000123;59.9084774;10.720034066666667;0.0;59.9084774;10.720034066666667;0.0;1777985884.3829322;-178.163;0.0;0.58;0.117;-0.798;111.375;-7.983;4.114;25.243;59.90847045;10.719993516666667;0.0;0.774305270657155;2.2689368519363162;4.490923131150737e-07;1777985884.3594415;0.026607990264892578;0.0;0.0;1.9438604544086848;111.37500000000001;0.0;-0.0;-0.774305270657155;-2.6189368519363283;1.9438604544086848
2026-05-05_14:58:04:747142;1777985884.6781278;0.00042752259609739785;62.63758983056747;2.137612980486989e-06;0.5446746941788476;2.137612980486989e-06;0.5446746941788476;5.2130202940980315;-1.8088693150862358;0.0;-0.5000000000000123;59.90847648333333;10.720034083333333;0.0;59.90847648333333;10.720034083333333;0.0;1777985884.677485;-161.49;0.0;0.58;-2.334;1.066;120.16;-4.315;6.287;29.215;59.90847045;10.719993516666667;0.0;0.672178767981973;2.2698694818899425;4.3798793381011336e-07;1777985884.661412;0.01671576499938965;0.0;0.0;2.0971876291963865;120.16000000000001;0.0;-0.0;-0.672178767981973;-2.769869481889955;2.0971876291963865
