;current_time;tau_X;tau_N;controller_X_cmd;controller_N_cmd;PMARMAN_X;PMARMAN_N;distance_to_target;yaw_setpoint;target_north_from_observer;target_east_from_observer;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;north_error;east_error;current_angle
2026-05-05_13:04:19:901921;1777979059.89951;0.0;41.197816980883545;0.0;0.3582418867902917;0.0;0.3582418867902917;9.407995636249439;-1.1375211082335195;-11.179661770676855;-0.1231368883254449;59.90836535;10.719821016666668;0.0;59.90836535;10.719821016666668;0.0;1777979059.89951;15.734;0.0;0.67;-1.88;-1.579;-125.812;15.118;-4.891;23.839;59.90850115;10.719670616666667;0.0;-15.12956755698707;8.415517933773968;2.346883024539892e-05;1777979059.7859075;0.1136023998260498;0.0;0.0;0.0;-0.0;3.9499057863102145;-8.538654822099414;-2.195833638519106
2026-05-05_13:04:20:033588;1777979060.0199592;0.0;38.01561724843469;0.0;0.33057058476899726;0.0;0.33057058476899726;9.369785654487742;-1.1495757652162295;-11.179661770676855;-0.1231368883254449;59.90836641666667;10.719821233333333;0.0;59.90836641666667;10.719821233333333;0.0;1777979060.0199592;23.089;0.9917442502787407;0.67;-0.04;-1.633;-123.145;14.745;2.263;20.994;59.90850115;10.719670616666667;0.0;-15.010729416394804;8.427641082419523;2.3203963630535895e-05;1777979059.89951;0.12044930458068848;0.0;0.0;0.0;-0.0;3.8310676457179493;-8.550777970744967;-2.149285707368417
2026-05-05_13:04:20:141348;1777979060.1269426;0.0;34.73159837763998;0.0;0.30201389893599984;0.0;0.30201389893599984;9.357059242297494;-1.161546716961761;-11.179661770676855;-0.1231368883254449;59.908367383333335;10.719821833333333;0.0;59.908367383333335;10.719821833333333;0.0;1777979060.1269426;26.127;1.0544487999084717;0.67;1.864;-1.137;-119.948;10.111;4.229;19.204;59.90850115;10.719670616666667;0.0;-14.903032304021238;8.46121338034881;2.299543434691742e-05;1777979060.0199592;0.10698342323303223;0.0;0.0;0.0;-0.0;3.723370533344383;-8.584350268674253;-2.0934875311821584
2026-05-05_13:04:20:236300;1777979060.2311313;0.0;37.18789619379781;0.0;0.32337301038085053;0.0;0.32337301038085053;9.357059242297494;-1.161546716961761;-11.179661770676855;-0.1231368883254449;59.908367383333335;10.719821833333333;0.0;59.908367383333335;10.719821833333333;0.0;1777979060.2311313;30.712;0.0;0.67;2.354;-0.737;-118.443;5.491;5.952;18.481;59.90850115;10.719670616666667;0.0;-14.903032304021238;8.46121338034881;2.299543434691742e-05;1777979060.1269426;0.10418868064880371;0.0;0.0;0.0;-0.0;3.723370533344383;-8.584350268674253;-2.0672203259396436
2026-05-05_13:04:20:343075;1777979060.342138;0.0;35.573386209996;0.0;0.3093337931304;0.0;0.3093337931304;9.364607632840555;-1.1731064656846275;-11.179661770676855;-0.1231368883254449;59.90836825;10.719822716666666;0.0;59.90836825;10.719822716666666;0.0;1777979060.342138;33.671;0.97715899945355;0.67;2.493;-0.23;-116.995;0.962;7.46;17.768;59.90850115;10.719670616666667;0.0;-14.806476224476647;8.510639402195668;2.2836265254788657e-05;1777979060.2311313;0.1110067367553711;0.0;0.0;0.0;-0.0;3.626814453799792;-8.633776290521112;-2.041947958370766
2026-05-05_13:04:20:457395;1777979060.4445784;0.0;34.31206510830096;0.0;0.2983657835504432;0.0;0.2983657835504432;9.364607632840555;-1.1731064656846275;-11.179661770676855;-0.1231368883254449;59.90836825;10.719822716666666;0.0;59.90836825;10.719822716666666;0.0;1777979060.4445784;34.506;0.0;0.67;2.082;0.728;-114.876;-5.504;9.105;17.153;59.90850115;10.719670616666667;0.0;-14.806476224476647;8.510639402195668;2.2836265254788657e-05;1777979060.342138;0.10244035720825195;0.0;0.0;0.0;-0.0;3.626814453799792;-8.633776290521112;-2.0049644315210062
2026-05-05_13:04:20:553785;1777979060.5537853;0.0;33.66310668292747;0.0;0.29272266680806497;0.0;0.29272266680806497;9.387927840196065;-1.1850614375520143;-11.179661770676855;-0.1231368883254449;59.9083691;10.719823866666667;0.0;59.9083691;10.719823866666667;0.0;1777979060.5537853;38.841;1.0483987253196592;0.67;1.455;1.46;-113.542;-8.967;9.695;16.263;59.90850115;10.719670616666667;0.0;-14.71177695674644;8.574986555559734;2.270365430234733e-05;1777979060.4445784;0.1092069149017334;0.0;0.0;0.0;-0.0;3.5321151860695856;-8.69812344388518;-1.9816817392994017
2026-05-05_13:04:20:692120;1777979060.672961;0.0;33.224767973777254;0.0;0.28891102585893264;0.0;0.28891102585893264;9.387927840196065;-1.1850614375520143;-11.179661770676855;-0.1231368883254449;59.9083691;10.719823866666667;0.0;59.9083691;10.719823866666667;0.0;1777979060.672961;40.725;0.0;0.67;0.148;2.523;-111.68;-12.074;8.584;15.241;59.90850115;10.719670616666667;0.0;-14.71177695674644;8.574986555559734;2.270365430234733e-05;1777979060.5537853;0.11917567253112793;0.0;0.0;0.0;-0.0;3.5321151860695856;-8.69812344388518;-1.9491837086272674
2026-05-05_13:04:20:777170;1777979060.75869;0.0;34.15310274647431;0.0;0.29698350214325486;0.0;0.29698350214325486;9.420694882795505;-1.1966580649343326;-11.179661770676855;-0.1231368883254449;59.9083699;10.719825133333334;0.0;59.9083699;10.719825133333334;0.0;1777979060.75869;41.58;1.3282966734486816;0.67;0.148;2.523;-111.68;-12.074;8.584;15.241;59.90850115;10.719670616666667;0.0;-14.622648209911045;8.645861712083779;2.2594741771797544e-05;1777979060.672961;0.08572912216186523;0.0;0.0;0.0;-0.0;3.44298643923419;-8.768998600409223;-1.9491837086272674
2026-05-05_13:04:20:926105;1777979060.9021275;0.0;29.997356046693533;0.0;0.2608465743190742;0.0;0.2608465743190742;9.420694882795505;-1.1966580649343326;-11.179661770676855;-0.1231368883254449;59.9083699;10.719825133333334;0.0;59.9083699;10.719825133333334;0.0;1777979060.9021275;42.295;0.0;0.67;-2.227;3.598;-108.2;-7.264;0.176;14.406;59.90850115;10.719670616666667;0.0;-14.622648209911045;8.645861712083779;2.2594741771797544e-05;1777979060.75869;0.14343738555908203;0.0;0.0;0.0;-0.0;3.44298643923419;-8.768998600409223;-1.8884462506578645
2026-05-05_13:04:20:985558;1777979060.9784248;0.0;32.03361915192561;0.0;0.2785532100167445;0.0;0.2785532100167445;9.462587516729291;-1.2076486486371858;-11.179661770676855;-0.1231368883254449;59.908370633333334;10.7198265;0.0;59.908370633333334;10.7198265;0.0;1777979060.9784248;41.819;1.466705154042354;0.67;-2.227;3.598;-108.2;-7.264;0.176;14.406;59.90850115;10.719670616666667;0.0;-14.540946828719301;8.722332306145905;2.2510542541098744e-05;1777979060.9021275;0.07629728317260742;0.0;0.0;0.0;-0.0;3.361285058042446;-8.845469194471349;-1.8884462506578645
2026-05-05_13:04:21:087425;1777979061.0874255;0.0;28.055061060845492;0.0;0.24395705270300427;0.0;0.24395705270300427;9.462587516729291;-1.2076486486371858;-11.179661770676855;-0.1231368883254449;59.908370633333334;10.7198265;0.0;59.908370633333334;10.7198265;0.0;1777979061.0874255;41.931;0.0;0.67;-2.303;2.666;-105.394;4.024;-8.292;13.397;59.90850115;10.719670616666667;0.0;-14.540946828719301;8.722332306145905;2.2510542541098744e-05;1777979060.9784248;0.10900068283081055;0.0;0.0;0.0;-0.0;3.361285058042446;-8.845469194471349;-1.8394723118469039
2026-05-05_13:04:21:216838;1777979061.2086263;52.20024127680165;27.213069125409493;0.26100120638400826;0.236635383699213;0.26100120638400826;0.236635383699213;9.50450333604736;-1.2182899701514756;-11.179661770676855;-0.1231368883254449;59.90837135;10.719827833333333;0.0;59.90837135;10.719827833333333;0.0;1777979061.2086263;43.662;0.9016066358519331;0.67;-1.176;1.075;-103.378;7.792;-10.946;11.888;59.90850115;10.719670616666667;0.0;-14.461102297218641;8.796937760224566;2.243202899787633e-05;1777979061.0874255;0.1212007999420166;0.0;0.0;0.0;-0.0;3.281440526541786;-8.92007464855001;-1.804286474126698
2026-05-05_13:04:21:317405;1777979061.3174055;52.36993454169345;29.57093673908493;0.26184967270846726;0.25713858033986897;0.26184967270846726;0.25713858033986897;9.50450333604736;-1.2182899701514756;-11.179661770676855;-0.1231368883254449;59.90837135;10.719827833333333;0.0;59.90837135;10.719827833333333;0.0;1777979061.3174055;44.97;0.0;0.67;-0.811;0.658;-102.902;9.164;-10.673;11.862;59.90850115;10.719670616666667;0.0;-14.461102297218641;8.796937760224566;2.243202899787633e-05;1777979061.2086263;0.1087791919708252;0.0;0.0;0.0;-0.0;3.281440526541786;-8.92007464855001;-1.795978706887205
2026-05-05_13:04:21:477869;1777979061.4668763;53.61084243954318;26.02281028669963;0.26805421219771586;0.22628530684086637;0.26805421219771586;0.22628530684086637;9.546607330983711;-1.2288039055035702;-11.179661770676855;-0.1231368883254449;59.908372066666665;10.71982915;0.0;59.908372066666665;10.71982915;0.0;1777979061.4668763;50.073;0.7268368334611727;0.67;0.282;-1.086;-100.672;3.682;-6.584;10.799;59.90850115;10.719670616666667;0.0;-14.38125776626018;8.87061064054464;2.2353201261537947e-05;1777979061.3174055;0.14947080612182617;0.0;0.0;0.0;-0.0;3.2015959955833253;-8.993747528870085;-1.7570578645677315
2026-05-05_13:04:21:549398;1777979061.5395653;54.03272265940018;27.445048605899924;0.2701636132970009;0.23865259657304283;0.2701636132970009;0.23865259657304283;9.588376267171947;-1.238150522032283;-11.179661770676855;-0.1231368883254449;59.9083727;10.719830383333333;0.0;59.9083727;10.719830383333333;0.0;1777979061.5395653;51.238;1.3578002981852009;0.67;0.282;-1.086;-100.672;3.682;-6.584;10.799;59.90850115;10.719670616666667;0.0;-14.310697471922865;8.939620687511457;2.229136103792939e-05;1777979061.4668763;0.07268905639648438;0.0;0.0;0.0;-0.0;3.1310357012460095;-9.062757575836901;-1.7570578645677315
2026-05-05_13:04:21:654475;1777979061.6518528;54.467087805527456;26.415108534177943;0.2723354390276373;0.22969659594937342;0.2723354390276373;0.22969659594937342;9.588376267171947;-1.238150522032283;-11.179661770676855;-0.1231368883254449;59.9083727;10.719830383333333;0.0;59.9083727;10.719830383333333;0.0;1777979061.6518528;54.134;0.0;0.67;0.284;-1.415;-99.464;-0.814;-0.761;9.811;59.90850115;10.719670616666667;0.0;-14.310697471922865;8.939620687511457;2.229136103792939e-05;1777979061.5395653;0.11228752136230469;0.0;0.0;0.0;-0.0;3.1310357012460095;-9.062757575836901;-1.7359742872036399
2026-05-05_13:04:21:753717;1777979061.753718;55.388072822215385;24.29503681374003;0.2769403641110769;0.2112611896846959;0.2769403641110769;0.2112611896846959;9.631287443813362;-1.245799013215699;-11.179661770676855;-0.1231368883254449;59.9083732;10.719831533333334;0.0;59.9083732;10.719831533333334;0.0;1777979061.753718;54.521;0.835514779141703;0.67;-0.118;-0.555;-98.012;-2.452;8.98;9.135;59.90850115;10.719670616666667;0.0;-14.254991951367563;9.003967915778087;2.225539890865491e-05;1777979061.6518528;0.10186505317687988;0.0;0.0;0.0;-0.0;3.075330180690708;-9.127104804103531;-1.7106321064646823
2026-05-05_13:04:21:872066;1777979061.872066;55.79544687089152;25.037459342760428;0.2789772343544576;0.21771703776313417;0.2789772343544576;0.21771703776313417;9.631287443813362;-1.245799013215699;-11.179661770676855;-0.1231368883254449;59.9083732;10.719831533333334;0.0;59.9083732;10.719831533333334;0.0;1777979061.872066;49.709;0.0;0.67;-0.509;1.005;-96.884;-3.051;14.355;9.976;59.90850115;10.719670616666667;0.0;-14.254991951367563;9.003967915778087;2.225539890865491e-05;1777979061.753718;0.1183481216430664;0.0;0.0;0.0;-0.0;3.075330180690708;-9.127104804103531;-1.6909447925021863
2026-05-05_13:04:21:994706;1777979061.9783278;56.851350847605744;22.357873671989744;0.2842567542380287;0.19441629279991082;0.2842567542380287;0.19441629279991082;9.680897153996472;-1.2523760731563254;-11.179661770676855;-0.1231368883254449;59.9083736;10.719832733333334;0.0;59.9083736;10.719832733333334;0.0;1777979061.9783278;43.806;0.7583922171556983;0.67;-0.755;3.263;-95.126;-0.922;12.493;12.011;59.90850115;10.719670616666667;0.0;-14.210427497296854;9.071112880774944;2.225252333687422e-05;1777979061.872066;0.1062617301940918;0.0;0.0;0.0;-0.0;3.0307657266199985;-9.194249769100388;-1.660261904252126
2026-05-05_13:04:22:087792;1777979062.0877922;57.028478367347915;24.40028483758442;0.28514239183673956;0.21217638989203844;0.28514239183673956;0.21217638989203844;9.680897153996472;-1.2523760731563254;-11.179661770676855;-0.1231368883254449;59.9083736;10.719832733333334;0.0;59.9083736;10.719832733333334;0.0;1777979062.0877922;39.66;0.0;0.67;-0.764;3.68;-94.638;-0.889;10.452;12.405;59.90850115;10.719670616666667;0.0;-14.210427497296854;9.071112880774944;2.225252333687422e-05;1777979061.9783278;0.10946440696716309;0.0;0.0;0.0;-0.0;3.0307657266199985;-9.194249769100388;-1.6517446975023937
2026-05-05_13:04:22:199441;1777979062.1908393;58.19670483516217;20.155699300859947;0.29098352417581086;0.1752669504422604;0.29098352417581086;0.1752669504422604;9.725093555911526;-1.259494961986253;-11.179661770676855;-0.1231368883254449;59.90837406666667;10.719833866666667;0.0;59.90837406666667;10.719833866666667;0.0;1777979062.1908393;34.222;0.7957860894522357;0.67;-0.553;4.257;-92.54;1.139;-0.783;13.596;59.90850115;10.719670616666667;0.0;-14.158435667781497;9.134527543979278;2.2226308392880867e-05;1777979062.0877922;0.10304713249206543;0.0;0.0;0.0;-0.0;2.9787738971046416;-9.257664432304722;-1.6151276897955527
2026-05-05_13:04:22:317585;1777979062.3159854;58.19670483516217;23.729132677245314;0.29098352417581086;0.20634028414995925;0.29098352417581086;0.20634028414995925;9.725093555911526;-1.259494961986253;-11.179661770676855;-0.1231368883254449;59.90837406666667;10.719833866666667;0.0;59.90837406666667;10.719833866666667;0.0;1777979062.3159854;32.866;0.0;0.67;-0.553;4.257;-92.54;1.139;-0.783;13.596;59.90850115;10.719670616666667;0.0;-14.158435667781497;9.134527543979278;2.2226308392880867e-05;1777979062.1908393;0.12514615058898926;0.0;0.0;0.0;-0.0;2.9787738971046416;-9.257664432304722;-1.6151276897955527
2026-05-05_13:04:22:429635;1777979062.4169886;59.335100848761726;18.42981015426693;0.2966755042438086;0.16025921873275592;0.2966755042438086;0.16025921873275592;9.75254181901805;-1.267390947303536;-11.179661770676855;-0.1231368883254449;59.90837465;10.71983475;0.0;59.90837465;10.71983475;0.0;1777979062.4169886;30.152;0.808383020445618;0.67;-0.249;3.119;-90.318;1.08;-9.928;14.206;59.90850115;10.719670616666667;0.0;-14.093445953371262;9.183953616680713;2.215288209050925e-05;1777979062.3159854;0.10100317001342773;0.0;0.0;0.0;-0.0;2.913784182694407;-9.307090505006158;-1.5763464738162385
2026-05-05_13:04:22:520530;1777979062.5205307;200.0;16.649841348057592;1.0;0.14478122911354427;1.0;0.14478122911354427;9.76807874467524;-1.275845489406537;-11.179661770676855;-0.1231368883254449;59.908375316666664;10.71983545;0.0;59.908375316666664;10.71983545;0.0;1777979062.5205307;29.371;0.8109612188787197;0.67;-0.221;1.268;-88.002;-1.192;-11.685;14.86;59.90850115;10.719670616666667;0.0;-14.019172037865328;9.223121389975422;2.204618750223375e-05;1777979062.4169886;0.10354208946228027;0.0;0.0;0.0;-0.0;2.839510267188473;-9.346258278300866;-1.5359246483400497
2026-05-05_13:04:22:743739;1777979062.6601622;200.0;20.57145011978898;1.0;0.17888217495468678;1.0;0.17888217495468678;9.76807874467524;-1.275845489406537;-11.179661770676855;-0.1231368883254449;59.908375316666664;10.71983545;0.0;59.908375316666664;10.71983545;0.0;1777979062.6520574;28.979;0.0;0.67;-0.221;1.268;-88.002;-1.192;-11.685;14.86;59.90850115;10.719670616666667;0.0;-14.019172037865328;9.223121389975422;2.204618750223375e-05;1777979062.5205307;0.1396315097808838;0.0;0.0;0.0;-0.0;2.839510267188473;-9.346258278300866;-1.5359246483400497
2026-05-05_13:04:22:758874;1777979062.7558908;200.0;13.462856752354629;1.0;0.11706831958569243;1.0;0.11706831958569243;9.782627915327499;-1.2828364205399532;-11.179661770676855;-0.1231368883254449;59.90837586666667;10.71983605;0.0;59.90837586666667;10.71983605;0.0;1777979062.7437394;26.882;0.7620937486510868;0.67;-0.958;-0.457;-84.988;-5.165;-6.262;15.128;59.90850115;10.719670616666667;0.0;-13.957896051331108;9.25669377174206;2.196116256225622e-05;1777979062.6601622;0.09572863578796387;0.0;0.0;0.0;-0.0;2.778234280654253;-9.379830660067505;-1.4833204246849407
2026-05-05_13:04:22:903185;1777979062.8567107;200.0;16.166406728637885;1.0;0.14057744981424247;1.0;0.14057744981424247;9.782627915327499;-1.2828364205399532;-11.179661770676855;-0.1231368883254449;59.90837586666667;10.71983605;0.0;59.90837586666667;10.71983605;0.0;1777979062.8567107;23.865;0.0;0.67;-1.444;-0.72;-83.831;-5.959;-2.866;14.42;59.90850115;10.719670616666667;0.0;-13.957896051331108;9.25669377174206;2.196116256225622e-05;1777979062.7558908;0.10081982612609863;0.0;0.0;0.0;-0.0;2.778234280654253;-9.379830660067505;-1.4631269652393664
2026-05-05_13:04:22:974908;1777979062.960217;200.0;17.843391927523403;1.0;0.15515992980455132;1.0;0.15515992980455132;9.782627915327499;-1.2828364205399532;-11.179661770676855;-0.1231368883254449;59.90837586666667;10.71983605;0.0;59.90837586666667;10.71983605;0.0;1777979062.960217;22.758;0.0;0.67;-1.444;-0.72;-83.831;-5.959;-2.866;14.42;59.90850115;10.719670616666667;0.0;-13.957896051331108;9.25669377174206;2.196116256225622e-05;1777979062.8567107;0.10350632667541504;0.0;0.0;0.0;-0.0;2.778234280654253;-9.379830660067505;-1.4631269652393664
2026-05-05_13:04:23:070039;1777979063.0700395;200.0;13.320567160314752;1.0;0.11583101878534567;1.0;0.11583101878534567;9.790241784468686;-1.2889954235654015;-11.179661770676855;-0.1231368883254449;59.908376366666666;10.719836483333333;0.0;59.908376366666666;10.719836483333333;0.0;1777979063.0692835;20.621;0.5570324286516972;0.67;-2.207;-0.36;-81.793;-2.878;4.275;12.077;59.90850115;10.719670616666667;0.0;-13.902190627663256;9.28094046254917;2.187551430132828e-05;1777979062.960217;0.10982251167297363;0.0;0.0;0.0;-0.0;2.7225288569864006;-9.404077350874616;-1.427557155083722
2026-05-05_13:04:23:171325;1777979063.171326;200.0;11.456535081603262;1.0;0.09962204418785445;1.0;0.09962204418785445;9.791279158796236;-1.2941554539693891;-11.179661770676855;-0.1231368883254449;59.9083768;10.71983675;0.0;59.9083768;10.71983675;0.0;1777979063.171326;11.233;0.49519804429106873;0.67;-1.658;1.411;-79.647;6.723;10.466;11.243;59.90850115;10.719670616666667;0.0;-13.853912606801355;9.295861467708225;2.1790891690187664e-05;1777979063.0700395;0.10128641128540039;0.0;0.0;0.0;-0.0;2.6742508361245;-9.418998356033669;-1.3901023893359237
2026-05-05_13:04:23:291431;1777979063.2906363;200.0;12.581864723907733;1.0;0.10940751933832811;1.0;0.10940751933832811;9.785196584814695;-1.299892153772586;-11.179661770676855;-0.1231368883254449;59.9083773;10.719836916666667;0.0;59.9083773;10.719836916666667;0.0;1777979063.2906363;2.617;0.4733920393428524;0.67;-0.893;2.301;-78.717;9.938;10.842;12.246;59.90850115;10.719670616666667;0.0;-13.798207219367615;9.305187031471227;2.1684246430453413e-05;1777979063.171326;0.11931037902832031;0.0;0.0;0.0;-0.0;2.6185454486907602;-9.428323919796672;-1.3738708272923763
2026-05-05_13:04:23:410764;1777979063.4020445;200.0;14.077866994101075;1.0;0.1224162347313137;1.0;0.1224162347313137;9.785196584814695;-1.299892153772586;-11.179661770676855;-0.1231368883254449;59.9083773;10.719836916666667;0.0;59.9083773;10.719836916666667;0.0;1777979063.4020445;2.617;0.0;0.67;-0.893;2.301;-78.717;9.938;10.842;12.246;59.90850115;10.719670616666667;0.0;-13.798207219367615;9.305187031471227;2.1684246430453413e-05;1777979063.2906363;0.11140823364257812;0.0;0.0;0.0;-0.0;2.6185454486907602;-9.428323919796672;-1.3738708272923763
2026-05-05_13:04:23:511486;1777979063.5114865;200.0;7.406907833609236;1.0;0.0644078942052977;1.0;0.0644078942052977;9.767252493560777;-1.3080541805359849;-11.179661770676855;-0.1231368883254449;59.908378033333335;10.719836983333334;0.0;59.908378033333335;10.719836983333334;0.0;1777979063.5114865;-8.267;0.7473028427695241;0.67;1.395;3.94;-75.71;9.228;5.88;17.409;59.90850115;10.719670616666667;0.0;-13.716506009081169;9.308917107652528;2.1513927448424397e-05;1777979063.4020445;0.10944199562072754;0.0;0.0;0.0;0.0;2.5368442384043135;-9.432053995977974;-1.3213887766849068
2026-05-05_13:04:23:631125;1777979063.631125;200.0;5.7452571987510845;1.0;0.04995875825000943;1.0;0.04995875825000943;9.767252493560777;-1.3080541805359849;-11.179661770676855;-0.1231368883254449;59.908378033333335;10.719836983333334;0.0;59.908378033333335;10.719836983333334;0.0;1777979063.631125;-14.542;0.0;0.67;2.06;4.101;-72.36;-1.77;-0.599;22.899;59.90850115;10.719670616666667;0.0;-13.716506009081169;9.308917107652528;2.1513927448424397e-05;1777979063.5114865;0.11963844299316406;0.0;0.0;0.0;0.0;2.5368442384043135;-9.432053995977974;-1.2629202467430969
